Año;Proceso;Órgano;Sexo;Grupo de edad;Cantidad;Tipo de donante
2023;Trasplantes;Combinado Corazón -Riñón;Mujer;50-59 años;0;No aplica
2023;Trasplantes;Combinado Corazón -Riñón;Mujer;60-69 años;0;No aplica
2023;Trasplantes;Combinado Corazón -Riñón;Mujer;> 70  años;0;No aplica
2023;Trasplantes;Tejidos (Córneas);Hombre;0-9 años;20;No aplica
2023;Trasplantes;Tejidos (Córneas);Hombre;10-19 años;90;No aplica
2023;Trasplantes;Tejidos (Córneas);Hombre;20-29 años;142;No aplica
2023;Trasplantes;Tejidos (Córneas);Hombre;30-39 años;127;No aplica
2023;Trasplantes;Tejidos (Córneas);Hombre;40-49 años;101;No aplica
2023;Trasplantes;Tejidos (Córneas);Hombre;50-59 años;112;No aplica
2023;Trasplantes;Tejidos (Córneas);Hombre;60-69 años;103;No aplica
2023;Trasplantes;Tejidos (Córneas);Hombre;> 70  años;166;No aplica
2023;Trasplantes;Tejidos (Córneas);Mujer;0-9 años;33;No aplica
2023;Trasplantes;Tejidos (Córneas);Mujer;10-19 años;33;No aplica
2023;Trasplantes;Tejidos (Córneas);Mujer;20-29 años;85;No aplica
2023;Trasplantes;Tejidos (Córneas);Mujer;30-39 años;65;No aplica
2023;Trasplantes;Tejidos (Córneas);Mujer;40-49 años;81;No aplica
2023;Trasplantes;Tejidos (Córneas);Mujer;50-59 años;79;No aplica
2023;Trasplantes;Tejidos (Córneas);Mujer;60-69 años;133;No aplica
2023;Trasplantes;Tejidos (Córneas);Mujer;> 70  años;203;No aplica
2023;Donación personas;No aplica;No aplica;No aplica;148;Donante vivo 
2023;Donación personas;No aplica;No aplica;No aplica;133;Donante cadaverico
2024 II TRIM;Donación;Riñón;Hombre;No aplica;80;Donante cadaverico
2024 II TRIM;Donación;Riñón;Mujer;No aplica;64;Donante cadaverico
2024 II TRIM;Donación;Riñón;Hombre;No aplica;28;Donante vivo 
2024 II TRIM;Donación;Riñón;Mujer;No aplica;16;Donante vivo 
2024 II TRIM;Donación;Corazón;Hombre;No aplica;5;Donante cadaverico
2024 II TRIM;Donación;Corazón;Mujer;No aplica;5;Donante cadaverico
2024 II TRIM;Donación;Corazón;Hombre;No aplica;0;Donante vivo 
2024 II TRIM;Donación;Corazón;Mujer;No aplica;0;Donante vivo 
2024 II TRIM;Donación;Hígado;Hombre;No aplica;22;Donante cadaverico
2024 II TRIM;Donación;Hígado;Mujer;No aplica;18;Donante cadaverico
2024 II TRIM;Donación;Hígado;Hombre;No aplica;11;Donante vivo 
2024 II TRIM;Donación;Hígado;Mujer;No aplica;14;Donante vivo 
2024 II TRIM;Donación;Pulmón;Hombre;No aplica;8;Donante cadaverico
2024 II TRIM;Donación;Pulmón;Mujer;No aplica;4;Donante cadaverico
2024 II TRIM;Donación;Pulmón;Hombre;No aplica;0;Donante vivo 
2024 II TRIM;Donación;Pulmón;Mujer;No aplica;0;Donante vivo 
2024 II TRIM;Donación;Combinado Riñón-Hígado;Hombre;No aplica;0;Donante cadaverico
2024 II TRIM;Donación;Combinado Riñón-Hígado;Mujer;No aplica;1;Donante cadaverico
2024 II TRIM;Donación;Combinado Riñón-Hígado;Hombre;No aplica;0;Donante vivo 
2024 II TRIM;Donación;Combinado Riñón-Hígado;Mujer;No aplica;0;Donante vivo 
2024 II TRIM;Donación;Tejidos (Córneas);Hombre;No aplica;15;Donante cadaverico
2024 II TRIM;Donación;Tejidos (Córneas);Mujer;No aplica;6;Donante cadaverico
2024 II TRIM;Donación;Tejidos (Córneas);Hombre;No aplica;0;Donante vivo 
2024 II TRIM;Donación;Tejidos (Córneas);Mujer;No aplica;0;Donante vivo 
2024 II TRIM;Donación;Páncreas;Hombre;No aplica;0;Donante cadavérico
2024 II TRIM;Donación;Páncreas;Mujer;No aplica;1;Donante cadavérico
2024 II TRIM;Donación;Páncreas;Hombre;No aplica;0;Donante vivo 
2024 II TRIM;Donación;Páncreas;Mujer;No aplica;0;Donante vivo 
2024 II TRIM;Lista de espera de donación de órganos;Riñón;Hombre;0-9 años;4;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Riñón;Hombre;10-19 años;20;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Riñón;Hombre;20-29 años;92;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Riñón;Hombre;30-39 años;197;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Riñón;Hombre;40-49 años;247;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Riñón;Hombre;50-59 años;283;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Riñón;Hombre;60-69 años;256;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Riñón;Hombre;> 70  años;54;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Riñón;Mujer;0-9 años;3;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Riñón;Mujer;10-19 años;27;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Riñón;Mujer;20-29 años;112;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Riñón;Mujer;30-39 años;220;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Riñón;Mujer;40-49 años;255;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Riñón;Mujer;50-59 años;188;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Riñón;Mujer;60-69 años;117;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Riñón;Mujer;> 70  años;33;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Corazón;Hombre;0-9 años;1;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Corazón;Hombre;10-19 años;1;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Corazón;Hombre;20-29 años;3;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Corazón;Hombre;30-39 años;1;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Corazón;Hombre;40-49 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Corazón;Hombre;50-59 años;1;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Corazón;Hombre;60-69 años;2;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Corazón;Hombre;> 70  años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Corazón;Mujer;0-9 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Corazón;Mujer;10-19 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Corazón;Mujer;20-29 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Corazón;Mujer;30-39 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Corazón;Mujer;40-49 años;1;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Corazón;Mujer;50-59 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Corazón;Mujer;60-69 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Corazón;Mujer;> 70  años;1;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Hígado;Hombre;0-9 años;3;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Hígado;Hombre;10-19 años;1;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Hígado;Hombre;20-29 años;1;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Hígado;Hombre;30-39 años;3;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Hígado;Hombre;40-49 años;5;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Hígado;Hombre;50-59 años;13;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Hígado;Hombre;60-69 años;8;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Hígado;Hombre;> 70  años;3;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Hígado;Mujer;0-9 años;4;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Hígado;Mujer;10-19 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Hígado;Mujer;20-29 años;2;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Hígado;Mujer;30-39 años;5;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Hígado;Mujer;40-49 años;6;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Hígado;Mujer;50-59 años;19;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Hígado;Mujer;60-69 años;13;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Hígado;Mujer;> 70  años;8;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Pulmón;Hombre;0-9 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Pulmón;Hombre;10-19 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Pulmón;Hombre;20-29 años;3;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Pulmón;Hombre;30-39 años;1;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Pulmón;Hombre;40-49 años;1;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Pulmón;Hombre;50-59 años;4;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Pulmón;Hombre;60-69 años;3;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Pulmón;Hombre;> 70  años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Pulmón;Mujer;0-9 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Pulmón;Mujer;10-19 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Pulmón;Mujer;20-29 años;6;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Pulmón;Mujer;30-39 años;10;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Pulmón;Mujer;40-49 años;3;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Pulmón;Mujer;50-59 años;5;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Pulmón;Mujer;60-69 años;3;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Pulmón;Mujer;> 70  años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Combinado Riñón-Hígado;Hombre;0-9 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Combinado Riñón-Hígado;Hombre;10-19 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Combinado Riñón-Hígado;Hombre;20-29 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Combinado Riñón-Hígado;Hombre;30-39 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Combinado Riñón-Hígado;Hombre;40-49 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Combinado Riñón-Hígado;Hombre;50-59 años;1;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Combinado Riñón-Hígado;Hombre;60-69 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Combinado Riñón-Hígado;Hombre;> 70  años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Combinado Riñón-Hígado;Mujer;0-9 años;2;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Combinado Riñón-Hígado;Mujer;10-19 años;1;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Combinado Riñón-Hígado;Mujer;20-29 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Combinado Riñón-Hígado;Mujer;30-39 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Combinado Riñón-Hígado;Mujer;40-49 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Combinado Riñón-Hígado;Mujer;50-59 años;1;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Combinado Riñón-Hígado;Mujer;60-69 años;1;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Combinado Riñón-Hígado;Mujer;> 70  años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Combinado Corazón -Riñón;Hombre;0-9 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Combinado Corazón -Riñón;Hombre;10-19 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Combinado Corazón -Riñón;Hombre;20-29 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Combinado Corazón -Riñón;Hombre;30-39 años;1;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Combinado Corazón -Riñón;Hombre;40-49 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Combinado Corazón -Riñón;Hombre;50-59 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Combinado Corazón -Riñón;Hombre;60-69 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Combinado Corazón -Riñón;Hombre;> 70  años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Combinado Corazón -Riñón;Mujer;0-9 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Combinado Corazón -Riñón;Mujer;10-19 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Combinado Corazón -Riñón;Mujer;20-29 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Combinado Corazón -Riñón;Mujer;30-39 años;1;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Combinado Corazón -Riñón;Mujer;40-49 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Combinado Corazón -Riñón;Mujer;50-59 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Combinado Corazón -Riñón;Mujer;60-69 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Combinado Corazón -Riñón;Mujer;> 70  años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;"Combinado 
Riñón-Páncreas";Hombre;0-9 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;"Combinado 
Riñón-Páncreas";Hombre;10-19 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;"Combinado 
Riñón-Páncreas";Hombre;20-29 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;"Combinado 
Riñón-Páncreas";Hombre;30-39 años;1;No aplica
2024 II TRIM;Lista de espera de donación de órganos;"Combinado 
Riñón-Páncreas";Hombre;40-49 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;"Combinado 
Riñón-Páncreas";Hombre;50-59 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;"Combinado 
Riñón-Páncreas";Hombre;60-69 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;"Combinado 
Riñón-Páncreas";Hombre;> 70  años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;"Combinado 
Riñón-Páncreas";Mujer;0-9 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;"Combinado 
Riñón-Páncreas";Mujer;10-19 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;"Combinado 
Riñón-Páncreas";Mujer;20-29 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;"Combinado 
Riñón-Páncreas";Mujer;30-39 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;"Combinado 
Riñón-Páncreas";Mujer;40-49 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;"Combinado 
Riñón-Páncreas";Mujer;50-59 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;"Combinado 
Riñón-Páncreas";Mujer;60-69 años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;"Combinado 
Riñón-Páncreas";Mujer;> 70  años;0;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Tejidos (Córneas);Hombre;0-9 años;9;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Tejidos (Córneas);Hombre;10-19 años;19;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Tejidos (Córneas);Hombre;20-29 años;66;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Tejidos (Córneas);Hombre;30-39 años;54;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Tejidos (Córneas);Hombre;40-49 años;39;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Tejidos (Córneas);Hombre;50-59 años;49;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Tejidos (Córneas);Hombre;60-69 años;58;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Tejidos (Córneas);Hombre;> 70  años;83;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Tejidos (Córneas);Mujer;0-9 años;3;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Tejidos (Córneas);Mujer;10-19 años;14;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Tejidos (Córneas);Mujer;20-29 años;32;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Tejidos (Córneas);Mujer;30-39 años;34;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Tejidos (Córneas);Mujer;40-49 años;32;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Tejidos (Córneas);Mujer;50-59 años;35;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Tejidos (Córneas);Mujer;60-69 años;55;No aplica
2024 II TRIM;Lista de espera de donación de órganos;Tejidos (Córneas);Mujer;> 70  años;106;No aplica
2024 Ii TRIM;Trasplantes;Riñón;Hombre;0-9 años;1;No aplica
2024 Ii TRIM;Trasplantes;Riñón;Hombre;10-19 años;10;No aplica
2024 Ii TRIM;Trasplantes;Riñón;Hombre;20-29 años;9;No aplica
2024 Ii TRIM;Trasplantes;Riñón;Hombre;30-39 años;22;No aplica
2024 Ii TRIM;Trasplantes;Riñón;Hombre;40-49 años;26;No aplica
2024 Ii TRIM;Trasplantes;Riñón;Hombre;50-59 años;16;No aplica
2024 Ii TRIM;Trasplantes;Riñón;Hombre;60-69 años;21;No aplica
2024 Ii TRIM;Trasplantes;Riñón;Hombre;> 70  años;3;No aplica
2024 Ii TRIM;Trasplantes;Riñón;Mujer;0-9 años;0;No aplica
2024 Ii TRIM;Trasplantes;Riñón;Mujer;10-19 años;5;No aplica
2024 Ii TRIM;Trasplantes;Riñón;Mujer;20-29 años;7;No aplica
2024 Ii TRIM;Trasplantes;Riñón;Mujer;30-39 años;20;No aplica
2024 Ii TRIM;Trasplantes;Riñón;Mujer;40-49 años;15;No aplica
2024 Ii TRIM;Trasplantes;Riñón;Mujer;50-59 años;15;No aplica
2024 Ii TRIM;Trasplantes;Riñón;Mujer;60-69 años;16;No aplica
2024 Ii TRIM;Trasplantes;Riñón;Mujer;> 70  años;2;No aplica
2024 Ii TRIM;Trasplantes;Corazón;Hombre;0-9 años;0;No aplica
2024 Ii TRIM;Trasplantes;Corazón;Hombre;10-19 años;2;No aplica
2024 Ii TRIM;Trasplantes;Corazón;Hombre;20-29 años;1;No aplica
2024 Ii TRIM;Trasplantes;Corazón;Hombre;30-39 años;0;No aplica
2024 Ii TRIM;Trasplantes;Corazón;Hombre;40-49 años;1;No aplica
2024 Ii TRIM;Trasplantes;Corazón;Hombre;50-59 años;3;No aplica
2024 Ii TRIM;Trasplantes;Corazón;Hombre;60-69 años;1;No aplica
2024 Ii TRIM;Trasplantes;Corazón;Hombre;> 70  años;1;No aplica
2024 Ii TRIM;Trasplantes;Corazón;Mujer;0-9 años;1;No aplica
2024 Ii TRIM;Trasplantes;Corazón;Mujer;10-19 años;0;No aplica
2024 Ii TRIM;Trasplantes;Corazón;Mujer;20-29 años;0;No aplica
2024 Ii TRIM;Trasplantes;Corazón;Mujer;30-39 años;1;No aplica
2024 Ii TRIM;Trasplantes;Corazón;Mujer;40-49 años;0;No aplica
2024 Ii TRIM;Trasplantes;Corazón;Mujer;50-59 años;0;No aplica
2024 Ii TRIM;Trasplantes;Corazón;Mujer;60-69 años;0;No aplica
2024 Ii TRIM;Trasplantes;Corazón;Mujer;> 70  años;0;No aplica
2024 Ii TRIM;Trasplantes;Hígado;Hombre;0-9 años;6;No aplica
2024 Ii TRIM;Trasplantes;Hígado;Hombre;10-19 años;6;No aplica
2024 Ii TRIM;Trasplantes;Hígado;Hombre;20-29 años;1;No aplica
2024 Ii TRIM;Trasplantes;Hígado;Hombre;30-39 años;1;No aplica
2024 Ii TRIM;Trasplantes;Hígado;Hombre;40-49 años;2;No aplica
2024 Ii TRIM;Trasplantes;Hígado;Hombre;50-59 años;4;No aplica
2024 Ii TRIM;Trasplantes;Hígado;Hombre;60-69 años;11;No aplica
2024 Ii TRIM;Trasplantes;Hígado;Hombre;> 70  años;1;No aplica
2024 Ii TRIM;Trasplantes;Hígado;Mujer;0-9 años;8;No aplica
2024 Ii TRIM;Trasplantes;Hígado;Mujer;10-19 años;5;No aplica
2024 Ii TRIM;Trasplantes;Hígado;Mujer;20-29 años;0;No aplica
2024 Ii TRIM;Trasplantes;Hígado;Mujer;30-39 años;3;No aplica
2024 Ii TRIM;Trasplantes;Hígado;Mujer;40-49 años;5;No aplica
2024 Ii TRIM;Trasplantes;Hígado;Mujer;50-59 años;4;No aplica
2024 Ii TRIM;Trasplantes;Hígado;Mujer;60-69 años;12;No aplica
2024 Ii TRIM;Trasplantes;Hígado;Mujer;> 70  años;2;No aplica
2024 Ii TRIM;Trasplantes;Pulmón;Hombre;0-9 años;0;No aplica
2024 Ii TRIM;Trasplantes;Pulmón;Hombre;10-19 años;2;No aplica
2024 Ii TRIM;Trasplantes;Pulmón;Hombre;20-29 años;1;No aplica
2024 Ii TRIM;Trasplantes;Pulmón;Hombre;30-39 años;0;No aplica
2024 Ii TRIM;Trasplantes;Pulmón;Hombre;40-49 años;1;No aplica
2024 Ii TRIM;Trasplantes;Pulmón;Hombre;50-59 años;0;No aplica
2024 Ii TRIM;Trasplantes;Pulmón;Hombre;60-69 años;0;No aplica
2024 Ii TRIM;Trasplantes;Pulmón;Hombre;> 70  años;0;No aplica
2024 Ii TRIM;Trasplantes;Pulmón;Mujer;0-9 años;0;No aplica
2024 Ii TRIM;Trasplantes;Pulmón;Mujer;10-19 años;0;No aplica
2024 Ii TRIM;Trasplantes;Pulmón;Mujer;20-29 años;0;No aplica
2024 Ii TRIM;Trasplantes;Pulmón;Mujer;30-39 años;0;No aplica
2024 Ii TRIM;Trasplantes;Pulmón;Mujer;40-49 años;1;No aplica
2024 Ii TRIM;Trasplantes;Pulmón;Mujer;50-59 años;1;No aplica
2024 Ii TRIM;Trasplantes;Pulmón;Mujer;60-69 años;0;No aplica
2024 Ii TRIM;Trasplantes;Pulmón;Mujer;> 70  años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Riñón-Hígado;Hombre;0-9 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Riñón-Hígado;Hombre;10-19 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Riñón-Hígado;Hombre;20-29 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Riñón-Hígado;Hombre;30-39 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Riñón-Hígado;Hombre;40-49 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Riñón-Hígado;Hombre;50-59 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Riñón-Hígado;Hombre;60-69 años;1;No aplica
2024 Ii TRIM;Trasplantes;Combinado Riñón-Hígado;Hombre;> 70  años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Riñón-Hígado;Mujer;0-9 años;1;No aplica
2024 Ii TRIM;Trasplantes;Combinado Riñón-Hígado;Mujer;10-19 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Riñón-Hígado;Mujer;20-29 años;1;No aplica
2024 Ii TRIM;Trasplantes;Combinado Riñón-Hígado;Mujer;30-39 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Riñón-Hígado;Mujer;40-49 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Riñón-Hígado;Mujer;50-59 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Riñón-Hígado;Mujer;60-69 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Riñón-Hígado;Mujer;> 70  años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Corazón -Riñón;Hombre;0-9 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Corazón -Riñón;Hombre;10-19 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Corazón -Riñón;Hombre;20-29 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Corazón -Riñón;Hombre;30-39 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Corazón -Riñón;Hombre;40-49 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Corazón -Riñón;Hombre;50-59 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Corazón -Riñón;Hombre;60-69 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Corazón -Riñón;Hombre;> 70  años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Corazón -Riñón;Mujer;0-9 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Corazón -Riñón;Mujer;10-19 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Corazón -Riñón;Mujer;20-29 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Corazón -Riñón;Mujer;30-39 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Corazón -Riñón;Mujer;40-49 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Corazón -Riñón;Mujer;50-59 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Corazón -Riñón;Mujer;60-69 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Corazón -Riñón;Mujer;> 70  años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Riñón-Pancreas;Hombre;0-9 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Riñón-Pancreas;Hombre;10-19 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Riñón-Pancreas;Hombre;20-29 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Riñón-Pancreas;Hombre;30-39 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Riñón-Pancreas;Hombre;40-49 años;1;No aplica
2024 Ii TRIM;Trasplantes;Combinado Riñón-Pancreas;Hombre;50-59 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Riñón-Pancreas;Hombre;60-69 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Riñón-Pancreas;Hombre;> 70  años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Riñón-Pancreas;Mujer;0-9 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Riñón-Pancreas;Mujer;10-19 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Riñón-Pancreas;Mujer;20-29 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Riñón-Pancreas;Mujer;30-39 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Riñón-Pancreas;Mujer;40-49 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Riñón-Pancreas;Mujer;50-59 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Riñón-Pancreas;Mujer;60-69 años;0;No aplica
2024 Ii TRIM;Trasplantes;Combinado Riñón-Pancreas;Mujer;> 70  años;0;No aplica
2024 Ii TRIM;Trasplantes;Tejidos (Córneas);Hombre;0-9 años;8;No aplica
2024 Ii TRIM;Trasplantes;Tejidos (Córneas);Hombre;10-19 años;17;No aplica
2024 Ii TRIM;Trasplantes;Tejidos (Córneas);Hombre;20-29 años;62;No aplica
2024 Ii TRIM;Trasplantes;Tejidos (Córneas);Hombre;30-39 años;52;No aplica
2024 Ii TRIM;Trasplantes;Tejidos (Córneas);Hombre;40-49 años;35;No aplica
2024 Ii TRIM;Trasplantes;Tejidos (Córneas);Hombre;50-59 años;48;No aplica
2024 Ii TRIM;Trasplantes;Tejidos (Córneas);Hombre;60-69 años;54;No aplica
2024 Ii TRIM;Trasplantes;Tejidos (Córneas);Hombre;> 70  años;78;No aplica
2024 Ii TRIM;Trasplantes;Tejidos (Córneas);Mujer;0-9 años;3;No aplica
